PriceDate,symbol,impvol180,impvol90,impvol10,impvol30,rsi,volume,volume3mo,volume6mo,turnover,turnover3m,turnover6m,liquidity_ratio,volume_op,marketcap,cc30,cencc180,cencc5,cencc10,avgimpliedmove,impvol180theta,cIV180,cIV90,IVE,Forward_RV,industrysubgroup
2021-08-26,SNOW,46.9251,43.8961,46.0304,43.8746,68.13,13031302.0,4003382.0,4341955.0,44005.64947174931,13519.096172700987,14662.429721305614,0.6514001455348405,207682.0,90396.0127,46.75,51.03,44.19,41.73,7.020802476847034,44.77497448725565,42.02369105647433,38.612086128698095,42.3798,34.91,Computer Software
2021-08-27,SNOW,46.4431,43.6565,40.2938,41.9405,63.02,6587022.0,4016357.0,4370708.0,22243.840176463036,13562.912527029444,14759.527174797413,0.3262568791672812,84064.0,88160.2414,47.53,51.1,47.61,39.42,7.020802476847034,44.26957045120716,41.4847820002709,38.339478246971495,42.2025,24.75,Computer Software
2021-08-30,SNOW,45.8026,43.3289,39.2058,41.0977,63.08,4996509.0,4031922.0,4389610.0,16872.805662709667,13615.47359430428,14823.356960847459,0.18081664353837149,49123.0,88201.7037,47.41,50.62,34.09,38.35,7.020802476847034,43.59715010278073,40.766453938992534,37.96602659233646,43.3488,27.62,Computer Software
2021-08-31,SNOW,45.327,43.176,39.308,40.74,65.71,14711702.0,4201943.0,4482517.0,49680.22451727402,14189.620728369018,15137.096371480173,0.34147819953268965,92949.0,90126.5352,47.88,50.71,27.29,36.34,7.020802476847034,43.09721869592508,40.23136250489163,37.791435220165965,43.3495,28.05,Computer Software
2021-09-01,SNOW,45.3625,43.1824,38.4389,40.4249,63.28,3567347.0,4195811.0,4488692.0,12046.642191598008,14168.914271746211,15157.94971228996,0.11855813533291173,32808.0,89140.4241,43.48,50.29,25.46,35.99,7.020802476847034,43.134553858529635,40.2713546612229,37.79874693372785,42.9654,28.84,Computer Software
2021-09-02,SNOW,44.7623,42.7585,39.4414,40.4493,65.71,4906066.0,4216164.0,4478272.0,16567.38654563495,14237.643506587647,15122.76094135173,0.22167944812130125,63305.0,90878.7026,41.73,50.36,28.29,37.1,7.020802476847034,42.50290380214503,39.59405386279612,37.31373637482582,42.6109,28.62,Computer Software
2021-09-03,SNOW,44.7148,42.4492,36.9531,39.4912,66.94,3634774.0,4231669.0,4382172.0,12079.674310402128,14063.373213692257,14563.549351944168,0.23337971199610724,61391.0,93279.0,41.63,48.7,23.13,37.43,7.020802476847034,42.45287586682902,39.54034571219629,36.95889853120625,43.0893,29.73,Computer Software
2021-09-06,SNOW,44.603,42.9735,38.3976,39.9323,67.92,4303225.0,4192661.0,4226556.0,14301.180235025588,13933.735890027274,14046.381290643369,0.12712611311232605,34762.0,94028.2381,41.71,48.42,23.82,29.41,7.020802476847034,42.33510292091415,39.413870769057944,37.55991616404382,43.0391,30.24,Computer Software
2021-09-07,SNOW,44.603,42.9735,38.3976,39.9323,67.92,4303225.0,4192661.0,4226556.0,14301.180235025588,13933.735890027274,14046.381290643369,0.12712611311232605,34762.0,94028.2381,41.71,48.42,23.82,29.41,7.020802476847034,42.33510292091415,39.413870769057944,37.55991616404382,43.6654,31.93,Computer Software
2021-09-08,SNOW,44.7889,43.5476,39.5068,40.9742,70.05,7135035.0,4191546.0,4209564.0,23712.312614893843,13930.029648306956,13989.9100061041,0.11558636998817585,32259.0,95716.2918,42.05,45.74,22.18,24.87,7.020802476847034,42.530916913868595,39.62412350084226,38.21542968173981,43.9376,33.36,Computer Software
2021-09-09,SNOW,44.7661,43.508,38.4296,40.5477,70.74,3907793.0,4252454.0,4201985.0,12987.015565851476,14132.449259995954,13964.722441151416,0.11040427787765639,31135.0,96278.9734,41.53,44.6,21.17,23.42,7.020802476847034,42.50690578640598,39.59834982938052,38.17029819113286,43.4691,34.06,Computer Software
2021-09-10,SNOW,44.4838,43.4767,39.2928,40.6254,69.44,3313462.0,4191937.0,4182926.0,11011.837521165628,13931.328967394971,13901.38214201921,0.11796108735910743,30957.0,95848.6886,41.52,44.56,16.45,23.14,7.020802476847034,42.209498845217226,39.27892644205033,38.134617382242084,42.9318,34.27,Computer Software
2021-09-13,SNOW,44.7357,43.8152,39.9065,40.5158,69.35,4096298.0,4191615.0,4183660.0,13613.48568237928,13930.258684438053,13903.821330856032,0.13050920139716096,35608.0,95821.6087,39.49,44.09,14.81,19.42,7.020802476847034,42.474888873479046,39.56397925499911,38.520090226270234,42.8074,34.45,Computer Software
2021-09-14,SNOW,44.5601,43.7558,39.3208,40.2965,69.71,3555098.0,4209948.0,4150675.0,11814.882020604853,13991.186440677968,13794.200731139914,0.12560078416225454,34469.0,96062.325,39.0,43.83,13.79,19.46,7.020802476847034,42.289902368466095,39.365316104535474,38.452511408749366,42.8666,38.03,Computer Software
2021-09-15,SNOW,43.6883,42.914,36.3018,38.6512,71.88,4161384.0,4194709.0,4139660.0,13829.791195400518,13940.542280036474,13757.594449335054,0.08549487623127576,23669.0,97515.668,37.69,43.57,12.01,17.84,7.020802476847034,41.37028990972137,38.37568444848899,37.49182572241582,42.8943,37.94,Computer Software
2021-09-16,SNOW,43.8103,42.9274,35.7628,38.3767,71.25,5274769.0,4173573.0,4150193.0,17529.974007347748,13870.299572885251,13792.59933761584,0.09599326288260501,27015.0,97347.1647,37.34,43.38,11.33,16.98,7.020802476847034,41.49910500739015,38.51451656310903,37.50716292603321,41.8509,37.96,Computer Software
2021-09-17,SNOW,43.2173,43.1797,39.6359,39.1218,70.4,21114018.0,4406860.0,4285149.0,70169.55401893606,14645.597101598029,14241.10722244766,0.23105401892767577,50489.0,97130.5163,37.26,43.37,10.99,13.99,7.020802476847034,40.8725867741986,37.8386128087434,37.79566234490407,41.9473,38.21,Computer Software
2021-09-20,SNOW,45.0437,45.2129,43.6662,42.9088,57.34,5003770.0,4409832.0,4279603.0,16629.34490532382,14655.473233688588,14222.674972042785,0.1484901366388112,33015.0,93300.0652,39.78,42.89,30.61,24.04,7.020802476847034,42.79916167420098,39.911909371639936,40.10276706674989,42.2001,35.63,Computer Software
