PriceDate,symbol,impvol180,impvol90,impvol10,impvol30,rsi,volume,volume3mo,volume6mo,turnover,turnover3m,turnover6m,liquidity_ratio,volume_op,marketcap,cc30,cencc180,cencc5,cencc10,avgimpliedmove,impvol180theta,cIV180,cIV90,IVE,Forward_RV,industrysubgroup
2021-08-13,MIDD,32.9559,30.4239,30.5232,30.1898,38.52,512768.0,525814.0,650406.0,9218.070153041988,9452.599108079326,11692.399166795562,0.11521588547679519,499.0,9905.9482,26.04,27.44,19.61,17.55,5.75587940531139,30.879940963286327,32.5004576092399,29.929953077310362,30.6544,17.35,Machinery-General Indust
2021-08-16,MIDD,31.9457,30.147,32.3326,28.8444,40.4,819164.0,528486.0,651252.0,14726.174568338225,9500.63368620056,11707.607560854,0.10393734123624047,491.0,9956.5684,26.07,27.35,19.89,16.89,5.75587940531139,29.79944894752332,31.475643734322574,29.648440245652047,30.3868,15.85,Machinery-General Indust
2021-08-17,MIDD,32.9684,30.5741,27.6655,28.9715,37.88,395282.0,526888.0,649001.0,7106.0153450405505,9471.90667199044,11667.141597509277,0.036242449489689646,174.0,9853.6592,25.27,27.35,19.31,17.57,5.75587940531139,30.893280946607934,32.51313270910695,30.082619414040394,31.0188,15.8,Machinery-General Indust
2021-08-18,MIDD,33.1727,30.7233,47.7148,29.8267,36.94,685497.0,527610.0,651260.0,12323.320030201705,9484.9530794952,11707.834465897242,0.015097504717970224,72.0,9815.2077,22.48,27.34,19.31,15.52,5.75587940531139,31.111210750725352,32.72027544642618,30.234244870510654,31.6153,15.41,Machinery-General Indust
2021-08-19,MIDD,32.1233,30.5392,27.0773,29.158,40.58,838222.0,523145.0,655682.0,15068.782257295537,9404.6184590632,11787.246443099863,0.04603473530027202,220.0,9903.1667,22.5,27.36,20.32,15.94,5.75587940531139,29.98976178591702,31.65588101585549,30.04714856088677,31.5693,15.48,Machinery-General Indust
2021-08-20,MIDD,33.7908,31.0732,24.0312,28.3617,45.69,579882.0,523941.0,652920.0,10424.584109334746,9418.928373063754,11737.59395302293,0.08015267175572519,189.0,10037.7824,22.95,27.4,14.39,17.2,5.75587940531139,31.769444026077142,33.34676243115664,30.58973942746162,32.3382,15.36,Machinery-General Indust
2021-08-23,MIDD,32.8809,30.6732,27.3845,27.5547,44.22,259981.0,522131.0,645516.0,4673.69849695537,9386.38927426929,11604.490939571131,0.034641068447412354,83.0,9988.8318,22.95,27.24,14.35,17.35,5.75587940531139,30.799886264336244,32.42440415504963,30.183333120117798,32.7948,15.68,Machinery-General Indust
2021-08-24,MIDD,33.1649,31.0178,28.493,28.4995,46.1,336230.0,516684.0,642181.0,6044.433031343656,9288.468715958616,11544.53810933379,0.02217659137577002,54.0,10037.7824,22.88,26.98,12.79,16.38,5.75587940531139,31.102893773667574,32.71236756962113,30.533462247835573,31.8529,15.59,Machinery-General Indust
2021-08-25,MIDD,33.5582,30.7368,27.349,27.3834,51.39,279405.0,512487.0,638025.0,5022.885411007923,9213.018649026386,11469.825036625436,0.01141459437423563,28.0,10185.7489,23.26,26.94,16.25,17.85,5.75587940531139,31.521931989109564,33.1110432822646,30.24796314200346,31.8891,15.93,Machinery-General Indust
2021-08-26,MIDD,32.7854,30.8426,26.1179,26.5137,54.31,500910.0,510984.0,633059.0,9004.897863216005,9185.998941401784,11380.550670558905,0.026146419951729685,65.0,10276.4201,23.44,26.97,16.23,18.39,5.75587940531139,30.697912994958614,32.32755563230849,30.35546696659434,32.1771,15.16,Machinery-General Indust
2021-08-27,MIDD,32.7736,31.1918,27.1616,27.5682,55.89,376344.0,488242.0,629206.0,6765.565639600778,8777.16477214985,11311.285669043871,0.05675459632294165,142.0,10327.0395,23.33,26.39,13.56,13.98,5.75587940531139,30.685310264783848,32.315588451396025,30.710206564593474,31.9305,14.89,Machinery-General Indust
