PriceDate,symbol,impvol180,impvol90,impvol10,impvol30,rsi,volume,volume3mo,volume6mo,turnover,turnover3m,turnover6m,liquidity_ratio,volume_op,marketcap,cc30,cencc180,cencc5,cencc10,avgimpliedmove,impvol180theta,cIV180,cIV90,IVE,Forward_RV,industrysubgroup
2021-09-02,VEEV,29.7044,27.8438,23.5439,24.374,41.53,3697186.0,648888.0,773965.0,24177.371630059097,4243.337046685178,5061.265360644201,0.25129626610141853,15412.0,48313.3139,26.3,27.61,14.55,13.41,4.505642407510688,28.304560151017455,24.2463560016758,21.92741659293224,32.0036,28.16,Enterprise Software/Serv
2021-09-03,VEEV,29.9672,28.2401,23.1076,24.1509,43.61,1192956.0,656806.0,758758.0,7801.214073701038,4295.115839051301,4961.820543367276,0.063354077115545,3950.0,48573.2785,26.37,27.34,14.7,13.54,4.505642407510688,28.580234810486864,24.567610299742217,22.42850079719998,33.0336,22.76,Enterprise Software/Serv
2021-09-06,VEEV,30.1768,28.7264,23.59,24.7455,37.03,1032539.0,664719.0,743911.0,6730.247445571895,4332.740314673929,4848.925907382514,0.056214131150625644,3585.0,47516.5262,27.69,27.56,19.39,18.0,4.505642407510688,28.79993062878043,24.822845490394528,23.037804950993053,32.5898,22.69,Enterprise Software/Serv
2021-09-07,VEEV,30.1768,28.7264,23.59,24.7455,37.03,1032539.0,664719.0,743911.0,6730.247445571895,4332.740314673929,4848.925907382514,0.056214131150625644,3585.0,47516.5262,27.69,27.56,19.39,18.0,4.505642407510688,28.79993062878043,24.822845490394528,23.037804950993053,32.526,21.12,Enterprise Software/Serv
2021-09-08,VEEV,30.4432,29.0855,24.393,25.2847,35.2,846967.0,669873.0,741144.0,5520.660734198888,4366.3348961648,4830.890199012595,0.0301108605787298,1923.0,47137.5843,27.01,26.46,19.64,18.25,4.505642407510688,29.0789472337388,25.14603002941021,23.484052253603934,32.4936,22.08,Enterprise Software/Serv
2021-09-09,VEEV,30.2907,29.0626,24.7359,25.3744,34.36,629161.0,670660.0,738487.0,4100.967768915332,4371.464607470515,4813.571382782749,0.02808420594047082,1805.0,46965.7573,23.56,25.87,19.76,18.32,4.505642407510688,28.919254009613827,24.96118800237681,23.455684146065746,32.5632,22.11,Enterprise Software/Serv
2021-09-10,VEEV,30.4286,29.3403,25.6725,25.7487,31.94,813153.0,673069.0,738618.0,5300.255767446762,4387.166805188722,4814.425224330467,0.04310278710904545,2810.0,46457.9451,23.85,25.92,20.84,17.98,4.505642407510688,29.06366191557019,25.128352472058328,23.79889922013201,32.8492,21.97,Enterprise Software/Serv
2021-09-13,VEEV,30.376,29.4696,24.6428,25.1096,29.33,675036.0,674395.0,737113.0,4399.987961321449,4395.8098252172895,4804.615348120007,0.03388408317695699,2221.0,45868.8217,24.21,25.3,22.41,18.95,4.505642407510688,29.008587038712612,25.06463197415833,23.958124387355536,32.4617,21.63,Enterprise Software/Serv
2021-09-14,VEEV,30.6133,29.4404,23.6235,24.8187,29.38,476366.0,674945.0,736824.0,3105.026504005835,4399.394821935693,4802.7316155804465,0.02671268282299997,1757.0,45873.4241,24.17,25.23,13.44,16.69,4.505642407510688,29.256980070960246,25.35169692328306,23.9221978956784,32.4811,26.55,Enterprise Software/Serv
2021-09-15,VEEV,30.3227,29.2121,22.6482,24.3876,30.64,545143.0,671364.0,735997.0,3553.3257504944613,4376.053602733527,4797.341417548555,0.0332231956106581,2192.0,45985.416,24.02,25.14,12.3,16.39,4.505642407510688,28.952769837660874,25.00001070579771,23.640668061837847,31.7983,28.58,Enterprise Software/Serv
