PriceDate,symbol,impvol180,impvol90,impvol10,impvol30,rsi,volume,volume3mo,volume6mo,turnover,turnover3m,turnover6m,liquidity_ratio,volume_op,marketcap,cc30,cencc180,cencc5,cencc10,avgimpliedmove,impvol180theta,cIV180,cIV90,IVE,Forward_RV,industrysubgroup
2021-10-28,GD,21.6407,20.6875,19.3354,19.7736,49.55,1119708.0,852214.0,938552.0,4010.08755541378,3052.092827727764,3361.3010671610045,0.07088276395207088,2384.0,56573.3378,14.43,16.02,17.65,16.09,3.1460022863788364,20.705810173629924,20.37228255473598,19.356721216414726,23.4475,16.94,Aerospace/Defense
2021-10-29,GD,21.4846,20.4515,18.9515,19.4251,49.89,1485525.0,860863.0,939309.0,5320.213248826378,3083.068099173304,3364.012175185107,0.02924777774237742,918.0,56612.4288,13.82,15.49,17.61,15.5,3.1460022863788364,20.54260732274257,20.206386048969765,19.10428884439303,22.0598,16.17,Aerospace/Defense
2021-11-01,GD,21.4812,20.7046,19.1584,19.7867,47.76,767695.0,857004.0,933833.0,2749.39911620064,3069.2476050780756,3344.400608156875,0.027285601888276948,867.0,56372.297,13.36,15.5,17.14,13.95,3.1460022863788364,20.539051387452066,20.202770934701014,19.374995771870505,23.7128,18.95,Aerospace/Defense
2021-11-02,GD,21.7061,20.7664,18.9353,19.8427,47.41,847914.0,858623.0,933901.0,3036.692949802999,3075.045830872825,3344.644129609808,0.01893465197796695,605.0,56333.206,13.3,15.46,16.25,13.54,3.1460022863788364,20.774153548734457,20.441741051339047,19.441022837289196,24.6575,18.91,Aerospace/Defense
2021-11-03,GD,21.7899,20.8332,19.0113,19.8604,45.99,1338372.0,870092.0,933498.0,4793.20389137689,3116.1204510075686,3343.20072908918,0.028555552125459203,925.0,56182.4275,13.29,15.46,11.64,12.75,3.1460022863788364,20.861697449306384,20.53070242368731,19.512360755172605,24.7394,20.98,Aerospace/Defense
2021-11-04,GD,21.7499,21.0638,20.319,20.248,38.88,1138367.0,878632.0,933759.0,4076.9122613578115,3146.70538940547,3344.1355171515065,0.027804878048780488,912.0,55330.797,14.15,15.58,11.44,14.87,3.1460022863788364,20.81991422812295,20.488244190510812,19.758382282970434,26.6822,21.68,Aerospace/Defense
2021-11-05,GD,21.9766,21.4158,20.3152,20.6744,47.19,1306749.0,885349.0,934097.0,4679.950420595981,3170.7615042553934,3345.3460825510056,0.06773280233969074,2177.0,56123.7888,13.65,15.64,15.25,16.47,3.1460022863788364,21.056629027847656,20.72874688831913,20.133218561372644,25.2775,21.3,Aerospace/Defense
2021-11-08,GD,21.8604,21.4164,19.2767,19.9547,51.25,1086221.0,891444.0,931912.0,3890.1582771243757,3192.589956549231,3337.520799498013,0.03671779141104294,1197.0,56581.7141,13.92,15.61,16.02,16.59,3.1460022863788364,20.93532341800328,20.605511111350765,20.133856783040848,24.5929,20.73,Aerospace/Defense
2021-11-09,GD,22.1975,21.5522,19.4684,20.5269,51.83,666924.0,892615.0,929310.0,2388.500912017813,3196.783653880772,3328.201987853599,0.05240334697367617,1716.0,56648.7291,13.87,15.61,16.04,16.14,3.1460022863788364,21.287077880874033,20.962800534518284,20.278247578131598,24.0351,20.71,Aerospace/Defense
2021-11-10,GD,22.2629,21.7656,19.5299,20.7868,47.88,625178.0,890827.0,925664.0,2238.9931154197748,3190.380211763772,3315.144363992223,0.008999148729174268,296.0,56215.9329,14.08,15.48,16.83,14.47,3.1460022863788364,21.35526620921398,21.032040234128498,20.50491022560206,23.8158,20.78,Aerospace/Defense
2021-11-11,GD,21.9652,21.3622,19.42,20.158,42.76,904611.0,896740.0,919211.0,3239.74589282226,3211.5569365500014,3292.0338818420764,0.020976689199430115,692.0,55590.4722,14.6,15.17,15.13,13.41,3.1460022863788364,21.044730682439166,20.716660228907553,20.076194580647,23.2492,21.24,Aerospace/Defense
