PriceDate,symbol,impvol180,impvol90,impvol10,impvol30,rsi,volume,volume3mo,volume6mo,turnover,turnover3m,turnover6m,liquidity_ratio,volume_op,marketcap,cc30,cencc180,cencc5,cencc10,avgimpliedmove,impvol180theta,cIV180,cIV90,IVE,Forward_RV,industrysubgroup
2021-08-20,BILI,64.6537,67.6918,75.8454,73.789,30.12,7478829.0,5006157.0,5503823.0,19457.757276692362,13024.577483321842,14319.360962508541,0.1144942389281166,30387.0,25575.4697,92.5,74.98,77.04,60.35,8.438202208146498,62.412241569004124,63.714523647987825,66.79535453338053,63.3033,74.29,Entertainment Software
2021-08-23,BILI,62.9886,65.3153,66.8626,68.0702,36.91,6942669.0,5034801.0,5520591.0,18062.823073494554,13099.100601404654,14362.986121638,0.06940835407129951,18938.0,26951.4875,82.4,75.28,66.48,64.99,8.438202208146498,60.68567132311981,62.02421567388015,64.38577493585053,62.4574,73.47,Entertainment Software
2021-08-24,BILI,61.8675,62.3842,62.9053,63.3753,48.71,9824387.0,5126490.0,5538078.0,25560.222322749185,13337.648866575642,14408.48217000472,0.12360050444895958,35283.0,30137.8515,86.16,76.92,92.76,83.31,8.438202208146498,59.52121075908761,60.88536077128886,61.410324943286206,61.3842,72.85,Entertainment Software
2021-08-25,BILI,61.1593,61.3707,60.6085,62.8132,50.02,5368614.0,5131592.0,5509538.0,13967.585857531758,13350.922946932506,14334.229477167442,0.03703189050232752,10660.0,30602.9296,84.15,75.46,91.76,82.91,8.438202208146498,58.78475100285555,60.16560127257103,60.380480442689425,60.3825,61.77,Entertainment Software
2021-08-26,BILI,61.7523,62.0131,60.2769,63.069,47.74,4661813.0,5069247.0,5494018.0,12128.694164590957,13188.72003398039,14293.851781862053,0.06205349195739721,18475.0,29784.236,75.21,75.56,93.49,84.01,8.438202208146498,59.401460666112634,60.76829893365454,61.03330379071741,60.851,63.91,Entertainment Software
2021-08-27,BILI,61.7606,62.1139,61.6789,63.6782,45.41,4522518.0,5082761.0,5385131.0,11766.28809913336,13223.878880092723,14010.55845384676,0.051605134784667,15043.0,28954.0149,74.87,75.63,92.57,85.16,8.438202208146498,59.41008909552085,60.776733314320204,61.1357192908532,59.6573,63.29,Entertainment Software
2021-08-30,BILI,61.1782,61.3345,60.1746,61.1658,44.09,7377972.0,5118540.0,5371246.0,19195.357455190668,13316.966362666008,13974.434566810914,0.0637407918252495,18439.0,28492.7783,73.55,75.39,85.53,76.6,8.438202208146498,58.80441419840628,60.18481332728381,60.34368641581322,60.7842,67.06,Entertainment Software
2021-08-31,BILI,60.9168,60.1925,58.0743,59.3171,51.88,7722367.0,5152630.0,5366417.0,20091.37239979664,13405.657639472996,13961.869773814102,0.05775147525326602,16931.0,30837.3909,76.18,73.66,64.6,79.93,8.438202208146498,58.532414064497004,59.91907978465624,59.182570544460134,61.3534,67.8,Entertainment Software
2021-09-01,BILI,60.8809,59.8321,59.8743,60.166,56.19,9110956.0,5226458.0,5403089.0,23704.08233113506,13597.737793072374,14057.280761585307,0.11694987383849316,34901.0,32501.6775,74.1,73.72,73.81,83.27,8.438202208146498,58.4950507204475,59.88258164783813,58.81598244023473,61.3875,62.74,Entertainment Software
2021-09-02,BILI,60.1877,59.0208,57.1443,59.4101,55.22,4284523.0,5239016.0,5392378.0,11147.093557123419,13630.409149225365,14029.412856781038,0.05439519803483934,16475.0,32182.659,74.05,73.73,71.6,83.27,8.438202208146498,57.77323087094685,59.17768862747175,57.99046846370531,60.462,60.43,Entertainment Software
2021-09-03,BILI,59.1955,58.8097,57.5709,58.4595,57.36,3029562.0,5248188.0,5327586.0,7882.047455170257,13654.273082925876,13860.843802998814,0.05252018062311488,15062.0,33035.9409,73.8,72.68,71.19,82.57,8.438202208146498,56.73882439941567,58.16826299839115,57.77560396992835,63.1469,62.36,Entertainment Software
2021-09-06,BILI,59.0525,58.4068,59.6802,58.467,61.83,6874091.0,5357413.0,5199224.0,17884.40373311332,13938.444669561377,13526.882480155175,0.12315814254984987,38189.0,35030.7823,76.2,72.6,81.68,83.62,8.438202208146498,56.58961680580393,58.02273137529808,57.36544156755006,62.2454,63.21,Entertainment Software
2021-09-07,BILI,59.0525,58.4068,59.6802,58.467,61.83,6874091.0,5357413.0,5199224.0,17884.40373311332,13938.444669561377,13526.882480155175,0.12315814254984987,38189.0,35030.7823,76.2,72.6,81.68,83.62,8.438202208146498,56.58961680580393,58.02273137529808,57.36544156755006,63.8809,59.87,Entertainment Software
2021-09-08,BILI,60.0806,59.9025,61.4376,60.3879,55.73,5515078.0,5414819.0,5150942.0,14348.642946117196,14087.797933021322,13401.26605537742,0.11941202172149054,38262.0,32978.2889,77.71,68.16,73.19,69.03,8.438202208146498,57.66164644144083,59.06875736258551,58.88759721919379,62.6494,64.37,Entertainment Software
2021-09-09,BILI,60.6298,59.6746,59.7011,59.826,53.5,6479057.0,5461738.0,5128787.0,16856.638589315215,14209.867814950432,13343.625293090987,0.07963276567988266,26004.0,32221.0947,77.74,67.16,65.08,69.58,8.438202208146498,58.23366399272612,59.62727771783649,58.65575406692851,61.9198,63.92,Entertainment Software
2021-09-10,BILI,60.7299,60.7449,60.8644,59.7751,53.06,2826800.0,5464068.0,5079894.0,7354.5189756394075,14215.930306418588,13216.42026929276,0.045639672248134776,14198.0,32078.8795,77.75,66.91,64.78,68.27,8.438202208146498,58.33787558685803,59.72905786976721,59.74430915166732,61.6712,63.93,Entertainment Software
2021-09-13,BILI,60.0474,59.6189,59.1476,59.2085,49.57,3563213.0,5463458.0,5075055.0,9270.45341068784,14214.343304834643,13203.830625387362,0.03582120070671152,11212.0,30952.6978,78.71,66.39,67.05,69.15,8.438202208146498,57.62705285486779,59.03498832692355,58.59908563458989,61.6742,63.2,Entertainment Software
